execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
3,basica,12,0.3843,0.447849284377681,0.3843,0.3669956770810078,117.89264965057373,117.70697832107544,235.59962797164917,197767418
4,basica,12,0.3795,0.4459148981329705,0.3795,0.3625847159706504,94.9645984172821,81.52933096885681,176.49392938613892,197699414
5,basica,12,0.3767,0.4411605516581589,0.3766999999999999,0.3580066640213544,177.88302636146545,42.29023265838623,220.17325901985168,197900174
6,basica,12,0.3899,0.4527178289549803,0.38989999999999997,0.37245682809951813,50.60940170288086,42.89131426811218,93.50071597099304,197822510
7,basica,12,0.3794,0.4490878409160877,0.37939999999999996,0.36219380295046183,50.243043422698975,42.494311809539795,92.73735523223877,197903498
8,basica,12,0.3755,0.43262296102878084,0.3755,0.35642864574488875,49.39134693145752,41.37575554847717,90.76710247993469,198020498
9,basica,12,0.384,0.4432052553762582,0.384,0.3669017637119362,49.30975103378296,41.42903757095337,90.73878860473633,197691674
10,basica,12,0.3764,0.4388141297545863,0.37639999999999996,0.35926070730121246,50.373411893844604,41.50280690193176,91.87621879577637,197935346
1,basica,20,0.4435,0.44417184291499845,0.44349999999999995,0.4353540927826681,46.39987540245056,41.03293776512146,87.43281316757202,439002982
2,basica,20,0.4407,0.4425366314180793,0.4407,0.43283315586045557,46.39341497421265,41.246859073638916,87.64027404785156,438818542
3,basica,20,0.4393,0.4400786541616443,0.4393000000000001,0.4315274629794631,46.16769790649414,40.977304458618164,87.1450023651123,439071118
4,basica,20,0.4395,0.4406642216334305,0.43950000000000006,0.43213644134400236,45.90163064002991,40.00335907936096,85.90498971939087,439040002
5,basica,20,0.4422,0.44179802281698527,0.4422,0.4342010806004099,45.73536992073059,39.838128089904785,85.57349801063538,438854518
6,basica,20,0.4404,0.44198565298835735,0.4404,0.43298804185115525,45.94784069061279,39.757251501083374,85.70509219169617,438747442
7,basica,20,0.4391,0.44154941771557343,0.4391,0.431611050500166,45.494311571121216,39.7053587436676,85.19967031478882,438966238
8,basica,20,0.4387,0.44073569082341385,0.4387,0.4321463456566583,45.5276403427124,39.69644474983215,85.22408509254456,438663250
9,basica,20,0.4368,0.43851820911736905,0.4368,0.42793654287721006,46.2411105632782,40.72662401199341,86.9677345752716,439118518
10,basica,20,0.4406,0.4423230387439675,0.4406,0.4325836842813402,45.8640775680542,39.763571977615356,85.62764954566956,438971626
1,basica,32,0.3677,0.42000957814444567,0.3677,0.3502142023305545,36.950443983078,27.94463539123535,64.89507937431335,425427114
2,basica,32,0.369,0.42171493044159947,0.36900000000000005,0.35088163496558017,37.10394835472107,27.918612003326416,65.02256035804749,425424366
3,basica,32,0.3646,0.42213257826803685,0.36460000000000004,0.3478015919814988,37.45015478134155,27.968957901000977,65.41911268234253,425356146
4,basica,32,0.3706,0.4223290999048707,0.3706,0.3542468444315131,37.09199905395508,27.95713472366333,65.04913377761841,425264910
5,basica,32,0.3719,0.4264031743607374,0.37189999999999995,0.35496168832816044,37.044692039489746,27.966187238693237,65.01087927818298,425392950
6,basica,32,0.371,0.43027306156386336,0.371,0.3556570064510379,37.066020488739014,28.150640726089478,65.21666121482849,425401350
7,basica,32,0.3759,0.43724258702163965,0.3759,0.361082734406475,37.18239760398865,27.97292447090149,65.15532207489014,425322534
8,basica,32,0.374,0.4267420161481068,0.374,0.359147582328862,37.46028113365173,28.644898891448975,66.10518002510071,425397738
9,basica,32,0.3674,0.425055583513186,0.36740000000000006,0.35192163195348125,37.59102964401245,28.696742296218872,66.28777194023132,425493630
10,basica,32,0.369,0.42621759056994346,0.369,0.35209865253468564,37.671396017074585,28.09481644630432,65.7662124633789,425469330
1,basica,64,0.2143,0.35533470568594955,0.21430000000000002,0.18743730730374364,28.752933025360107,17.12408995628357,45.87702298164368,232131654
2,basica,64,0.2127,0.34153964078611837,0.21269999999999997,0.18616380160196533,29.29444169998169,17.36682963371277,46.66127133369446,232133946
3,basica,64,0.2165,0.3573156583560529,0.2165,0.19055173544553022,28.846479415893555,17.12533926963806,45.971818685531616,232134006
4,basica,64,0.2151,0.3456292141334294,0.21509999999999999,0.1861737216310297,29.44096040725708,17.28961420059204,46.73057460784912,232119678
5,basica,64,0.2136,0.3569415563279357,0.2136,0.1862384111982415,28.64019536972046,17.087656021118164,45.72785139083862,232131882
6,basica,64,0.2159,0.36015346401666015,0.21589999999999998,0.18961420046772512,29.024383306503296,17.296756267547607,46.3211395740509,232130730
7,basica,64,0.2151,0.35309083017072634,0.21509999999999999,0.18738031237744693,28.74006938934326,17.273093461990356,46.01316285133362,232121430
8,basica,64,0.2187,0.3640079937225792,0.21870000000000003,0.19326122314249233,29.138978004455566,17.097875833511353,46.23685383796692,232116714
9,basica,64,0.2112,0.32960830406973585,0.2112,0.18154306182050703,29.299859762191772,17.42580223083496,46.72566199302673,232131834
10,basica,64,0.2125,0.3463595246679173,0.2125,0.18550530453459962,29.414626598358154,17.363813638687134,46.77844023704529,232129974
