execucao,modelo_base,tupla,acuracia,precisao,recall,f1,tempo_treino,tempo_teste,tempo_total,tamanho
3,convnext,32,0.7325,0.7459106343649169,0.7324999999999999,0.726300851114204,9.374516010284424,6.973905801773071,16.348421812057495,112197570
4,convnext,32,0.7273,0.7426423079648856,0.7273,0.7208089628726992,9.403564214706421,6.965026378631592,16.368590593338013,112262418
5,convnext,32,0.7312,0.7468829674691928,0.7312,0.724631216496672,9.41231107711792,6.973555326461792,16.385866403579712,112286250
6,convnext,32,0.7231,0.7416189500433743,0.7231,0.7162511563213663,9.414616823196411,6.996971845626831,16.411588668823242,112239426
7,convnext,32,0.7351,0.7468557837175533,0.7351000000000001,0.7290747363678577,9.372797727584839,6.988805532455444,16.361603260040283,112303218
8,convnext,32,0.7208,0.7382248957991412,0.7208,0.7139105259510149,9.431864261627197,6.979449033737183,16.41131329536438,112281174
9,convnext,32,0.73,0.7454331663214748,0.73,0.7237223472425427,9.406118392944336,6.9891462326049805,16.395264625549316,112216530
10,convnext,32,0.7258,0.737558695319587,0.7257999999999999,0.7193105088857946,9.401255369186401,6.998397350311279,16.39965271949768,112235370
1,convnext,64,0.1146,0.8950861207408101,0.1146,0.04688213879009839,7.422084808349609,4.252130031585693,11.674214839935303,58168026
2,convnext,64,0.1126,0.8918149851816934,0.11259999999999999,0.043225069316904716,7.458525657653809,4.258869647979736,11.717395305633545,58169382
3,convnext,64,0.1115,0.9101163378856854,0.1115,0.04087235681938125,7.454928874969482,4.261901140213013,11.716830015182495,58168734
4,convnext,64,0.1136,0.9101378751013787,0.1136,0.044857640075997594,7.437025785446167,4.264081716537476,11.701107501983643,58167834
5,convnext,64,0.112,0.9101214574898785,0.11200000000000002,0.04176006114039858,7.406083583831787,4.254963397979736,11.661046981811523,58168650
6,convnext,64,0.1124,0.9065460516797362,0.11240000000000001,0.04283223887666249,7.4270758628845215,4.250814199447632,11.677890062332153,58168350
7,convnext,64,0.1133,0.9034691533211705,0.1133,0.04432827007906136,7.46781063079834,4.259094953536987,11.726905584335327,58168470
8,convnext,64,0.1124,0.9101255569056297,0.11240000000000001,0.04260816905603894,7.407327651977539,4.25483775138855,11.662165403366089,58168650
9,convnext,64,0.1131,0.9071834814801567,0.1131,0.044106181591146085,7.409728527069092,4.25100302696228,11.660731554031372,58167894
10,convnext,64,0.1126,0.9069945299837926,0.11259999999999999,0.04318188971435249,7.402121305465698,4.2509870529174805,11.653108358383179,58168878
